,Unnamed: 0,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.city,Input.zipcode,Input.propertyTaxRate,Input.garageSpaces,Input.hasAssociation,Input.hasCooling,Input.hasGarage,Input.hasHeating,Input.hasSpa,Input.hasView,Input.homeType,Input.parkingSpaces,Input.yearBuilt,Input.latestPrice,Input.numPriceChanges,Input.numOfAccessibilityFeatures,Input.numOfAppliances,Input.numOfParkingFeatures,Input.numOfPatioAndPorchFeatures,Input.numOfSecurityFeatures,Input.numOfWaterfrontFeatures,Input.numOfWindowFeatures,Input.numOfCommunityFeatures,Input.lotSizeSqFt,Input.livingAreaSqFt,Input.numOfPrimarySchools,Input.numOfElementarySchools,Input.numOfMiddleSchools,Input.numOfHighSchools,Input.avgSchoolDistance,Input.avgSchoolRating,Input.avgSchoolSize,Input.MedianStudentsPerTeacher,Input.numOfBathrooms,Input.numOfBedrooms,Input.numOfStories,Input.homeImageJPG,Input.homeImage,Answer.answerPrice,Approve,Reject,zpid
2618,2618,3HRWUH63R1JKYMZJA4MKR9VUZ4E5NQ,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3VZLGYJEYTRQ4EV691LB3ZPAQFJZX2,ADVCIFLB5A9B,Approved,Mon Apr 26 06:29:23 PDT 2021,Mon Apr 26 06:29:32 PDT 2021,Thu Apr 29 06:29:32 PDT 2021,Thu Apr 29 06:29:36 PDT 2021,,,9,100% (152/152),100% (152/152),100% (152/152),Austin,78704,1.98,0,0,0,1,0,0,0,4,0,2015,519000,4,0,3,0,0,0,0,0,0,3571.0,1480,1,0,1,1,0.833333333,4.0,861,12,3.0,2,2,241933182_9e3afee2b19beeefee00cc44cd10dc94-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/241933182_9e3afee2b19beeefee00cc44cd10dc94-p_f.jpg,69500,,,241933182
2619,2619,3HRWUH63R1JKYMZJA4MKR9VUZ4E5NQ,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3X3OR7WPZ7HGKODUMSIAFLXJKVG8LU,A1WGEJVGY3DI13,Approved,Sun Apr 25 21:29:08 PDT 2021,Sun Apr 25 21:29:15 PDT 2021,Wed Apr 28 21:29:15 PDT 2021,Wed Apr 28 21:29:26 PDT 2021,,,7,100% (152/152),100% (152/152),100% (152/152),Austin,78704,1.98,0,0,0,1,0,0,0,4,0,2015,519000,4,0,3,0,0,0,0,0,0,3571.0,1480,1,0,1,1,0.833333333,4.0,861,12,3.0,2,2,241933182_9e3afee2b19beeefee00cc44cd10dc94-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/241933182_9e3afee2b19beeefee00cc44cd10dc94-p_f.jpg,250000,,,241933182
2620,2620,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,308Q0PEVBGUE8SOY6HRBN102N91I90,A3F8RP193M37U9,Submitted,Wed Apr 28 04:12:10 PDT 2021,Wed Apr 28 04:12:36 PDT 2021,Sat May 01 04:12:36 PDT 2021,,,,26,0% (0/0),0% (0/0),0% (0/0),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,474500,,,29382367
2621,2621,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,32M8BPYGA13TN2B6KNXLFIMPRCLGIU,ADVCIFLB5A9B,Approved,Mon Apr 26 06:26:06 PDT 2021,Mon Apr 26 06:26:15 PDT 2021,Thu Apr 29 06:26:15 PDT 2021,Thu Apr 29 06:26:35 PDT 2021,,,9,100% (152/152),100% (152/152),100% (152/152),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,84000,,,29382367
2622,2622,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,37QW5D2ZRO33O18K61FBR7BECXKS84,A3UNKB1RRNN2FT,Submitted,Tue Apr 27 09:07:54 PDT 2021,Tue Apr 27 09:08:09 PDT 2021,Fri Apr 30 09:08:09 PDT 2021,,,,15,0% (0/0),0% (0/0),0% (0/0),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,135000,,,29382367
2623,2623,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3907X2AHF8MVPUQ3Y32GMBT035CP2T,A1RP234EJ8NH7K,Approved,Sun Apr 25 18:55:22 PDT 2021,Sun Apr 25 18:55:27 PDT 2021,Wed Apr 28 18:55:27 PDT 2021,Wed Apr 28 18:56:25 PDT 2021,,,5,100% (355/355),100% (152/152),100% (152/152),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,100000,,,29382367
2624,2624,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,39LOEL67O0MZ4KN5GMEAJZ32KKQ833,A1KR49KPV5J9BM,Submitted,Tue Apr 27 23:34:16 PDT 2021,Tue Apr 27 23:34:32 PDT 2021,Fri Apr 30 23:34:32 PDT 2021,,,,16,100% (11/11),100% (11/11),100% (11/11),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,250000,,,29382367
2625,2625,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3A4NIXBJ7EGV5DFYGTSTK3YE402LMS,A22G8I9RALYLRB,Approved,Sun Apr 25 20:50:02 PDT 2021,Sun Apr 25 20:50:09 PDT 2021,Wed Apr 28 20:50:09 PDT 2021,Wed Apr 28 20:50:25 PDT 2021,,,7,100% (63/63),100% (63/63),100% (63/63),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,450000,,,29382367
2626,2626,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3B1NLC6UG7DL4OYAXIN5OFN1DONGP9,A3T5UAYFKJBVTA,Approved,Sun Apr 25 20:07:38 PDT 2021,Sun Apr 25 20:10:47 PDT 2021,Wed Apr 28 20:10:47 PDT 2021,Wed Apr 28 20:11:25 PDT 2021,,,189,100% (152/152),100% (152/152),100% (152/152),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,400000,,,29382367
2627,2627,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3HYA4D452Z0JYH19K06BAHFW1452FT,AXNAWKFN8HLJ7,Approved,Mon Apr 26 19:16:03 PDT 2021,Mon Apr 26 19:16:17 PDT 2021,Thu Apr 29 19:16:17 PDT 2021,Thu Apr 29 19:16:37 PDT 2021,,,14,100% (152/152),100% (152/152),100% (152/152),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,425100,,,29382367
2628,2628,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3IKZ72A5BCXFN3Q26J4V25IUCYVNF2,AYSRYVG3Z8IS4,Approved,Mon Apr 26 15:22:12 PDT 2021,Mon Apr 26 15:22:22 PDT 2021,Thu Apr 29 15:22:22 PDT 2021,Thu Apr 29 15:22:37 PDT 2021,,,10,100% (7/7),100% (7/7),100% (7/7),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,225000,,,29382367
2629,2629,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3LS2AMNW5N7UWDGNLEF2TTMD98DOQC,A32K5W79SGJ9N3,Approved,Mon Apr 26 08:47:19 PDT 2021,Mon Apr 26 08:47:25 PDT 2021,Thu Apr 29 08:47:25 PDT 2021,Thu Apr 29 08:47:37 PDT 2021,,,6,100% (102/102),100% (102/102),100% (102/102),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,200000,,,29382367
2630,2630,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3O7L7BFSHM6V3OFFES7XFF1DEZXIEC,A7XC73QHJNADV,Approved,Mon Apr 26 16:32:00 PDT 2021,Mon Apr 26 16:33:21 PDT 2021,Thu Apr 29 16:33:21 PDT 2021,Thu Apr 29 16:33:37 PDT 2021,,,81,100% (13/13),100% (13/13),100% (13/13),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,165000,,,29382367
2631,2631,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3P4RDNWNDDN3E417STIOCVE5JBHJIU,A3D9F7UXIBNQCP,Submitted,Tue Apr 27 12:43:07 PDT 2021,Tue Apr 27 12:43:23 PDT 2021,Fri Apr 30 12:43:23 PDT 2021,,,,16,100% (22/22),100% (22/22),100% (22/22),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,50000,,,29382367
2633,2633,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3SKRO2GZ798NPIBR27XULBXWHP7K1L,A2UKF0QJ70KACC,Approved,Sun Apr 25 21:53:24 PDT 2021,Sun Apr 25 21:53:53 PDT 2021,Wed Apr 28 21:53:53 PDT 2021,Wed Apr 28 21:54:25 PDT 2021,,,29,100% (29/29),100% (29/29),100% (29/29),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,325000,,,29382367
2635,2635,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3VZLGYJEYTRQ4EV691LB3ZPAQGCXZV,AV4P7N58PU55P,Approved,Mon Apr 26 09:51:08 PDT 2021,Mon Apr 26 09:51:24 PDT 2021,Thu Apr 29 09:51:24 PDT 2021,Thu Apr 29 09:51:38 PDT 2021,,,16,100% (63/63),100% (63/63),100% (63/63),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,198000,,,29382367
2636,2636,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3WETL7AQW1PGH243IO777FTBIM653Z,A3KEULKC1AGXDF,Approved,Mon Apr 26 10:09:59 PDT 2021,Mon Apr 26 10:10:14 PDT 2021,Thu Apr 29 10:10:14 PDT 2021,Thu Apr 29 10:10:37 PDT 2021,,,15,100% (152/152),100% (152/152),100% (152/152),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,100000,,,29382367
2637,2637,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3XLBSAQ9ZCTWPZPFROHD90CMOQQ7Z9,A2ZLJQWCM8KU36,Submitted,Tue Apr 27 03:43:59 PDT 2021,Tue Apr 27 03:44:38 PDT 2021,Fri Apr 30 03:44:38 PDT 2021,,,,39,100% (42/42),100% (42/42),100% (42/42),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,33000,,,29382367
2638,2638,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3YJ6NA41JJXVVQOB5O88LSFH5PQJPK,A2HR7ZIX42FEPG,Submitted,Tue Apr 27 10:45:54 PDT 2021,Tue Apr 27 10:46:11 PDT 2021,Fri Apr 30 10:46:11 PDT 2021,,,,17,100% (25/25),100% (25/25),100% (25/25),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,250000,,,29382367
2639,2639,304QEQWK0W13L0DUEDGLP3Z88680OF,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3ZDAD0O1T9UUI2M739WTHBOT5HBTXQ,A1WGEJVGY3DI13,Approved,Sun Apr 25 21:32:17 PDT 2021,Sun Apr 25 21:32:23 PDT 2021,Wed Apr 28 21:32:23 PDT 2021,Wed Apr 28 21:32:26 PDT 2021,,,6,100% (152/152),100% (152/152),100% (152/152),Austin,78702,1.98,0,1,0,1,0,0,0,0,0,1945,450000,2,0,1,0,0,0,0,0,0,6838.0,2340,1,0,1,1,1.066666667,4.0,409,11,3.5,4,1,29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29382367_a3866a60f608796338c9f2b5c767b1af-p_f.jpg,250000,,,29382367
2640,2640,3J94SKDELP6BCA86LA8HV4J0L0CD5G,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,31HQ4X3T30RY38S30QOFWCXKWQFSL8,A3IQP2W3UW8485,Approved,Mon Apr 26 02:56:37 PDT 2021,Mon Apr 26 03:05:21 PDT 2021,Thu Apr 29 03:05:21 PDT 2021,Thu Apr 29 03:05:26 PDT 2021,,,524,100% (34/34),100% (34/34),100% (34/34),Austin,78723,1.98,1,1,0,0,0,0,0,0,1,1955,450000,1,0,1,2,0,1,0,0,0,8363.0,1600,1,0,1,1,1.6,5.0,966,15,2.0,3,1,29405503_afc450c142c86cab6372151e91d71aa1-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29405503_afc450c142c86cab6372151e91d71aa1-p_f.jpg,95000,,,29405503
2641,2641,3J94SKDELP6BCA86LA8HV4J0L0CD5G,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,34S6N1K2Z309DZENPWCGSYQING4LHO,AV4P7N58PU55P,Approved,Mon Apr 26 07:45:13 PDT 2021,Mon Apr 26 07:45:33 PDT 2021,Thu Apr 29 07:45:33 PDT 2021,Thu Apr 29 07:45:38 PDT 2021,,,20,100% (63/63),100% (63/63),100% (63/63),Austin,78723,1.98,1,1,0,0,0,0,0,0,1,1955,450000,1,0,1,2,0,1,0,0,0,8363.0,1600,1,0,1,1,1.6,5.0,966,15,2.0,3,1,29405503_afc450c142c86cab6372151e91d71aa1-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29405503_afc450c142c86cab6372151e91d71aa1-p_f.jpg,236000,,,29405503
2644,2644,3J94SKDELP6BCA86LA8HV4J0L0CD5G,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,37WLF8U1WX7IW4CO8D9BG7ODP0B6KT,A2PJBSDDN22XIX,Approved,Sun Apr 25 19:17:58 PDT 2021,Sun Apr 25 19:19:15 PDT 2021,Wed Apr 28 19:19:15 PDT 2021,Wed Apr 28 19:19:25 PDT 2021,,,77,100% (1/1),100% (1/1),100% (1/1),Austin,78723,1.98,1,1,0,0,0,0,0,0,1,1955,450000,1,0,1,2,0,1,0,0,0,8363.0,1600,1,0,1,1,1.6,5.0,966,15,2.0,3,1,29405503_afc450c142c86cab6372151e91d71aa1-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29405503_afc450c142c86cab6372151e91d71aa1-p_f.jpg,180000,,,29405503
2645,2645,3J94SKDELP6BCA86LA8HV4J0L0CD5G,3GSIANI2Q0UZVBZ8ZINBEQHAFSZDPO,Guess home prices,"Guess the price of a home in Austin, TX","image, price, cost, home, photo, estimate, house",$0.02,Sun Apr 25 18:52:17 PDT 2021,20,BatchId:4420749;OriginalHitTemplateId:928390877;,3600,259200,Sun May 02 18:52:17 PDT 2021,,,3C6FJU71TYAYIKR68A855LH4Q16YUM,AKCAFGXSMNQOA,Approved,Sun Apr 25 20:18:53 PDT 2021,Sun Apr 25 20:19:09 PDT 2021,Wed Apr 28 20:19:09 PDT 2021,Wed Apr 28 20:19:25 PDT 2021,,,16,100% (107/107),100% (107/107),100% (107/107),Austin,78723,1.98,1,1,0,0,0,0,0,0,1,1955,450000,1,0,1,2,0,1,0,0,0,8363.0,1600,1,0,1,1,1.6,5.0,966,15,2.0,3,1,29405503_afc450c142c86cab6372151e91d71aa1-p_f.jpg,https://mturk-s3-austin-homes.s3.us-east-2.amazonaws.com/houses/29405503_afc450c142c86cab6372151e91d71aa1-p_f.jpg,234422,,,29405503
